prevalence_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,TP2,FP2,TN2,FN2,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,Accuracy,Precision,Sensitivity
0.5,0,0.3,0.8,0.7,0,10000,4930,5070,4930,5070,1478,1052,4018,3452,1478,1052,1478,1052,3907,6093,3907,6093,141,415,1660,314,3907,6093,3907,6093,141,415,5678,3766,0.5819,0.25359712230215825,0.03608907089838751
0.5,0,0.3,0.8,0.8,0,10000,4930,5070,4930,5070,1494,1034,4036,3436,1494,1034,1494,1034,3722,6278,3722,6278,88,455,1787,198,3722,6278,3722,6278,88,455,5823,3634,0.5911,0.16206261510128914,0.023643202579258463
0.5,0,0.3,0.8,0.9,0,10000,4930,5070,4930,5070,1438,1032,4038,3492,1438,1032,1438,1032,3645,6355,3645,6355,42,453,1864,111,3645,6355,3645,6355,42,453,5902,3603,0.5944,0.08484848484848485,0.011522633744855968
0.5,0,0.3,0.8,1.0,0,10000,4930,5070,4930,5070,1522,1030,4040,3408,1522,1030,1522,1030,3408,6592,3408,6592,0,528,2024,0,3408,6592,3408,6592,0,528,6064,3408,0.6064,0.0,0.0
0.5,0,0.2,0.9,0.0,0,10000,4930,5070,4930,5070,967,485,4585,3963,967,485,967,485,4930,5070,4930,5070,201,43,442,766,4930,5070,4930,5070,201,43,5027,4729,0.5228,0.8237704918032787,0.04077079107505071
0.5,0,0.2,0.9,0.1,0,10000,4930,5070,4930,5070,997,532,4538,3933,997,532,997,532,4824,5176,4824,5176,167,67,571,724,4824,5176,4824,5176,167,67,5109,4657,0.5276,0.7136752136752137,0.03461857379767828
0.5,0,0.2,0.9,0.2,0,10000,4930,5070,4930,5070,1015,525,4545,3915,1015,525,1015,525,4721,5279,4721,5279,170,86,648,636,4721,5279,4721,5279,170,86,5193,4551,0.5363,0.6640625,0.03600932005930947
0.5,0,0.2,0.9,0.3,0,10000,4930,5070,4930,5070,963,509,4561,3967,963,509,963,509,4667,5333,4667,5333,133,75,697,567,4667,5333,4667,5333,133,75,5258,4534,0.5391,0.6394230769230769,0.028497964431112063
0.5,0,0.2,0.9,0.4,0,10000,4930,5070,4930,5070,981,505,4565,3949,981,505,981,505,4513,5487,4513,5487,115,104,818,449,4513,5487,4513,5487,115,104,5383,4398,0.5498,0.5251141552511416,0.02548194105916242
0.5,0,0.2,0.9,0.5,0,10000,4930,5070,4930,5070,1011,474,4596,3919,1011,474,1011,474,4411,5589,4411,5589,95,108,885,397,4411,5589,4411,5589,95,108,5481,4316,0.5576,0.46798029556650245,0.021537066424846974
