first_prev_rate,final_prev_rate,prev_rate_div,fn_div,fn_rate_first,fn_rate_final,fn_div_rate,real_fix_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,num_magic,not_vulnerable,still_vulnerable,num_magic_special,num_magic_special_1,ignored,TP2,FP2,TN2,FN2,through_fixer,vulnerable,not_vuln,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,ppv_value,npv_value,TPoutadj,FPoutadj,TNoutadj,FNoutadj,real_fix_rate_adj,Accuracy,Precision,Sensitivity
0.1,0.1101,1.101,1.566205533596838,0.5080321285140562,0.7198001816530427,1.4168398832538154,-0.10099999999999998,1,0.5,0.4,0.5,0.0,20000,1937,18063,1937,18063,980,10904,7104,1012,988,10896,988,10896,1441,18559,1441,18559,11884,5943,5941,0,0,8116,617,6459,4235,573,11884,492,11392,0,0,0,0,617,6459,11339,1585,0.0847457627118644,0.8780487804878049,599.6610169491526,6476.338983050848,11347.90243902439,1576.0975609756097,-0.08787928896238095,0.5978,0.08719615602035048,0.2801998183469573
0.1,0.10825,1.0825,1.581441263573544,0.5065,0.7399538106235566,1.4609157169270615,-0.08250000000000002,1,0.5,0.4,0.7,0.0,20000,1937,18063,1937,18063,987,10917,7083,1013,962,10942,962,10942,1286,18714,1286,18714,11904,8341,3563,0,0,8096,563,6483,4269,589,11904,311,11593,0,0,0,0,563,6483,11352,1602,0.0847457627118644,0.8780487804878049,597.1186440677966,6448.881355932203,11374.243902439024,1579.7560975609756,-0.08843737081438618,0.59575,0.07990349134260573,0.2600461893764434
0.1,0.10235,1.0234999999999999,1.5307203389830508,0.4871001031991744,0.7059110893991206,1.4492115373469234,-0.023499999999999854,1,0.5,0.4,0.9,0.0,20000,1937,18063,1937,18063,994,10937,7125,944,1012,10919,1012,10919,1020,18980,1020,18980,11931,10740,1191,0,0,8069,602,6559,4269,501,11931,95,11836,0,0,0,0,602,6559,11394,1445,0.0847457627118644,0.8780487804878049,606.864406779661,6554.135593220339,11273.268292682927,1565.7317073170732,-0.08629805704836713,0.5998,0.08406647116324535,0.2940889106008793
0.1,0.10765,1.0764999999999998,1.5823045267489713,0.4979508196721312,0.7143520668834185,1.4345835746465359,-0.07649999999999979,1,0.5,0.4,1,0.0,20000,1937,18063,1937,18063,980,10851,7197,972,981,10850,981,10850,956,19044,956,19044,11831,11831,0,0,0,8169,615,6535,4115,566,11831,0,11831,0,0,0,0,615,6535,11312,1538,0.0847457627118644,0.8780487804878049,605.9322033898305,6544.067796610169,11282.926829268292,1567.0731707317073,-0.08650268706076902,0.59635,0.08601398601398601,0.2856479331165815
0.1,0.10895,1.0895,1.5725725725725725,0.5146831530139103,0.7209729233593392,1.4008092534939713,-0.08949999999999991,1,0.5,0.4,0.5,0.0,20000,1937,18063,1937,18063,942,10788,7271,999,977,10753,977,10753,1446,18554,1446,18554,11730,5860,5870,0,0,8270,608,6405,4145,572,11730,486,11244,0,0,0,0,608,6405,11416,1571,0.0847457627118644,0.8780487804878049,594.3220338983051,6418.677966101695,11403.219512195123,1583.780487804878,-0.08905126085159143,0.6012,0.08669613574789677,0.27902707664066084
0.1,0.10875,1.0875,1.590637450199203,0.5037631710988459,0.7342528735632184,1.4575358336767872,-0.08749999999999991,1,0.5,0.4,0.7,0.0,20000,1937,18063,1937,18063,989,10769,7238,1004,935,10823,935,10823,1274,18726,1274,18726,11758,8214,3544,0,0,8242,578,6423,4164,593,11758,272,11486,0,0,0,0,578,6423,11402,1597,0.0847457627118644,0.8780487804878049,593.3050847457627,6407.6949152542375,11413.756097560976,1585.2439024390244,-0.08927449359239348,0.599,0.08255963433795172,0.2657471264367816
0.1,0.1108,1.1079999999999999,1.606425702811245,0.491609081934847,0.7220216606498195,1.4686906470647936,-0.10799999999999987,1,0.5,0.4,0.9,0.0,20000,1937,18063,1937,18063,1030,10736,7238,996,974,10792,974,10792,1053,18947,1053,18947,11766,10622,1144,0,0,8234,616,6376,4170,604,11766,90,11676,0,0,0,0,616,6376,11408,1600,0.0847457627118644,0.8780487804878049,592.542372881356,6399.457627118644,11421.658536585366,1586.341463414634,-0.08944191814799485,0.6012,0.08810068649885583,0.2779783393501805
0.1,0.1071,1.071,1.5562248995983936,0.5035389282103134,0.7236227824463118,1.4370741603200852,-0.07099999999999995,1,0.5,0.4,1,0.0,20000,1937,18063,1937,18063,982,10977,7045,996,1027,10932,1027,10932,910,19090,910,19090,11959,11959,0,0,0,8041,592,6533,4280,554,11959,0,11959,0,0,0,0,592,6533,11325,1550,0.0847457627118644,0.8780487804878049,603.8135593220338,6521.186440677966,11304.878048780487,1570.121951219512,-0.08696775527077305,0.59585,0.08308771929824561,0.27637721755368816
0.1,0.07755,0.7754999999999999,1.528523489932886,0.30705821741370426,0.5873629916183107,1.912871756260304,0.22450000000000014,1,0.688229611895866,0.5882296118958661,0.5,0.0,20000,1937,18063,1937,18063,1345,7536,10523,596,1325,7556,1325,7556,1309,18691,1309,18691,8881,4420,4461,0,0,11119,640,3228,4698,315,8881,697,8184,0,0,0,0,640,3228,15221,911,0.15662359258783387,0.9443846844040491,605.8200561297414,3262.1799438702587,15234.81372880612,897.1862711938799,0.24849683633818942,0.79305,0.1654601861427094,0.4126370083816892
0.1,0.07345,0.7344999999999999,1.4675324675324675,0.3147675012774655,0.6153846153846154,1.9550449550449551,0.26550000000000007,1,0.688229611895866,0.5882296118958661,0.7,0.0,20000,1937,18063,1937,18063,1341,7364,10679,616,1308,7397,1308,7397,1054,18946,1054,18946,8705,6050,2655,0,0,11295,565,3134,4718,288,8705,425,8280,0,0,0,0,565,3134,15397,904,0.15662359258783387,0.9443846844040491,579.3506689823975,3119.6493310176024,15394.414740470404,906.5852595295956,0.25703203574400335,0.7981,0.15274398486077317,0.38461538461538464
